admin_old_district_name,admin_old_block_mandal_name,admin_village_code,admin_village_name,crop,health_category,sample_farms,labelled_farms,unknown_health_farms,healthy_farms,stressed_farms,diseased_farms,pest_farms,unhealthy_farms,avg_health_risk_score,avg_crop_height,avg_water_coverage,avg_irrigation_count,avg_expected_yield,avg_field_area_ha,total_sample_area_ha,unhealthy_pct_of_labelled,label_coverage_pct
MAHABUBNAGAR,HANWADA,0708005,Shaikpalle,Groundnut,Healthy,6,6,0,6,0,0,0,0,0.0,28.6667,35.0,1.6667,13.5,0.1957,1.1742,0.0,100.0
MAHABUBNAGAR,HANWADA,0708005,Shaikpalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,36.0,24.0,2.0,15.0,0.2669,0.2669,100.0,100.0
MAHABUBNAGAR,HANWADA,0708006,Munimokesham,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,29.3333,35.6667,2.3333,13.3333,0.3292,0.9877,0.0,100.0
MAHABUBNAGAR,HANWADA,0708006,Munimokesham,Paddy,Healthy,9,9,0,9,0,0,0,0,0.0,83.1111,90.0,4.7778,17.0,0.1408,1.2668,0.0,100.0
MAHABUBNAGAR,HANWADA,0708006,Munimokesham,Paddy,Pests,2,2,0,0,0,0,2,2,0.9,79.0,82.0,6.0,15.5,0.1151,0.2302,100.0,100.0
MAHABUBNAGAR,HANWADA,0708006,Munimokesham,Paddy,Stressed,1,1,0,0,1,0,0,1,0.5,93.0,91.0,5.0,15.0,0.1438,0.1438,100.0,100.0
MAHABUBNAGAR,HANWADA,0708007,Ibrahimbad,Paddy,Healthy,4,4,0,4,0,0,0,0,0.0,66.5,91.5,4.25,17.25,0.0734,0.2934,0.0,100.0
MAHABUBNAGAR,HANWADA,0708009,Guddimalkapur,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,94.6667,47.6667,3.3333,12.6667,0.4365,1.3094,0.0,100.0
MAHABUBNAGAR,HANWADA,0708009,Guddimalkapur,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,66.0,85.0,5.0,15.0,0.0429,0.0429,0.0,100.0
MAHABUBNAGAR,HANWADA,0708009,Guddimalkapur,Paddy,Pests,1,1,0,0,0,0,1,1,0.9,71.0,83.0,3.0,17.0,0.1194,0.1194,100.0,100.0
MAHABUBNAGAR,HANWADA,0708010,Dachekpalle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,81.3333,47.0,4.6667,14.3333,0.1415,0.4245,0.0,100.0
MAHABUBNAGAR,HANWADA,0708010,Dachekpalle,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,85.0,60.0,6.0,11.0,0.0821,0.0821,100.0,100.0
MAHABUBNAGAR,HANWADA,0708010,Dachekpalle,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,99.0,87.0,4.0,17.0,0.6033,0.6033,100.0,100.0
MAHABUBNAGAR,HANWADA,0708010,Dachekpalle,Paddy,Healthy,11,11,0,11,0,0,0,0,0.0,67.0,86.9091,4.6364,18.1818,0.1769,1.9464,0.0,100.0
MAHABUBNAGAR,HANWADA,0708011,Kothapeta,Cotton,Healthy,5,5,0,5,0,0,0,0,0.0,91.4,48.4,4.0,11.8,0.1738,0.869,0.0,100.0
MAHABUBNAGAR,HANWADA,0708011,Kothapeta,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,89.0,93.0,4.0,19.0,0.095,0.095,0.0,100.0
MAHABUBNAGAR,HANWADA,0708011,Kothapeta,Paddy,Pests,1,1,0,0,0,0,1,1,0.9,61.0,91.0,4.0,18.0,0.0859,0.0859,100.0,100.0
MAHABUBNAGAR,HANWADA,0708012,Chinnadharpalle,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,67.0,45.5,4.5,15.0,0.2557,0.5113,0.0,100.0
MAHABUBNAGAR,HANWADA,0708013,Peddadharpalle,Chillies,Healthy,1,1,0,1,0,0,0,0,0.0,97.0,55.0,2.0,5.0,0.1898,0.1898,0.0,100.0
MAHABUBNAGAR,HANWADA,0708013,Peddadharpalle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,88.3333,44.6667,5.3333,13.3333,0.1454,0.4363,0.0,100.0
MAHABUBNAGAR,HANWADA,0708013,Peddadharpalle,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,90.0,47.0,6.0,13.0,0.1724,0.1724,100.0,100.0
MAHABUBNAGAR,HANWADA,0708013,Peddadharpalle,Groundnut,Healthy,6,6,0,6,0,0,0,0,0.0,30.6667,38.0,2.5,12.6667,0.3784,2.2703,0.0,100.0
MAHABUBNAGAR,HANWADA,0708013,Peddadharpalle,Paddy,Healthy,4,4,0,4,0,0,0,0,0.0,68.0,89.0,4.25,18.0,0.1001,0.4002,0.0,100.0
MAHABUBNAGAR,HANWADA,0708014,Tankara,Cotton,Healthy,5,5,0,5,0,0,0,0,0.0,85.2,48.6,4.0,12.2,0.1008,0.504,0.0,100.0
MAHABUBNAGAR,HANWADA,0708014,Tankara,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,69.0,49.0,2.0,12.0,0.1484,0.1484,100.0,100.0
MAHABUBNAGAR,HANWADA,0708014,Tankara,Paddy,Healthy,7,7,0,7,0,0,0,0,0.0,77.8571,87.8571,4.2857,17.0,0.2089,1.4624,0.0,100.0
MAHABUBNAGAR,HANWADA,0708015,Hanwada,Cotton,Healthy,9,9,0,9,0,0,0,0,0.0,85.7778,52.2222,3.2222,12.1111,0.2272,2.0446,0.0,100.0
MAHABUBNAGAR,HANWADA,0708015,Hanwada,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,32.5,37.5,1.0,14.0,0.2497,0.4994,0.0,100.0
MAHABUBNAGAR,HANWADA,0708015,Hanwada,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,30.0,22.0,2.0,14.0,0.1441,0.1441,100.0,100.0
MAHABUBNAGAR,HANWADA,0708015,Hanwada,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,83.0,83.0,3.0,15.0,0.3481,0.3481,0.0,100.0
MAHABUBNAGAR,HANWADA,0708016,Naginonipalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,79.0,52.0,2.0,14.0,0.0455,0.0455,0.0,100.0
MAHABUBNAGAR,HANWADA,0708017,Ammapur,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,26.0,26.0,2.0,15.0,0.4296,0.4296,0.0,100.0
MAHABUBNAGAR,HANWADA,0708017,Ammapur,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,32.0,29.0,4.0,11.0,0.8377,0.8377,100.0,100.0
MAHABUBNAGAR,HANWADA,0708017,Ammapur,Paddy,Diseased,1,1,0,0,0,1,0,1,0.8,69.0,80.0,5.0,19.0,0.1135,0.1135,100.0,100.0
MAHABUBNAGAR,HANWADA,0708017,Ammapur,Paddy,Healthy,6,6,0,6,0,0,0,0,0.0,67.1667,92.1667,5.0,17.3333,0.0836,0.5016,0.0,100.0
MAHABUBNAGAR,HANWADA,0708017,Ammapur,Paddy,Stressed,1,1,0,0,1,0,0,1,0.5,98.0,84.0,5.0,18.0,0.0893,0.0893,100.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Groundnut,Diseased,2,2,0,0,0,2,0,2,0.8,32.0,28.5,2.5,15.0,0.3841,0.7682,100.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Groundnut,Healthy,29,29,0,29,0,0,0,0,0.0,31.6552,34.931,2.6897,13.0345,0.4486,13.0083,0.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,40.0,34.0,4.0,15.0,0.195,0.195,100.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Groundnut,Stressed,2,2,0,0,2,0,0,2,0.5,33.5,27.5,2.0,11.5,0.246,0.4919,100.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Paddy,Healthy,3,3,0,3,0,0,0,0,0.0,71.3333,87.0,5.0,17.3333,0.2391,0.7172,0.0,100.0
MAHABUBNAGAR,HANWADA,0708019,Madharam,Paddy,Stressed,1,1,0,0,1,0,0,1,0.5,63.0,97.0,5.0,16.0,0.2706,0.2706,100.0,100.0
MAHABUBNAGAR,JADCHERLA,0723005,Earlapalle,Groundnut,,2,0,2,0,0,0,0,0,,23.5,32.5,3.0,10.5,0.5152,1.0305,,0.0
MAHABUBNAGAR,JADCHERLA,0723006,Kodgal,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,88.0,51.0,6.0,11.0,1.1179,1.1179,0.0,100.0
MAHABUBNAGAR,JADCHERLA,0723006,Kodgal,Groundnut,,1,0,1,0,0,0,0,0,,35.0,33.0,1.0,15.0,1.4654,1.4654,,0.0
MAHABUBNAGAR,JADCHERLA,0723007,Pedda Adiryal,Cotton,,2,0,2,0,0,0,0,0,,111.5,48.5,2.0,13.5,1.2698,2.5395,,0.0
MAHABUBNAGAR,JADCHERLA,0723007,Pedda Adiryal,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,99.0,57.0,6.0,11.0,1.0373,1.0373,0.0,100.0
MAHABUBNAGAR,JADCHERLA,0723007,Pedda Adiryal,Groundnut,,5,0,5,0,0,0,0,0,,29.4,36.2,2.4,12.6,0.7275,3.6377,,0.0
MAHABUBNAGAR,JADCHERLA,0723009,Chinna Adiryal,Cotton,,1,0,1,0,0,0,0,0,,87.0,48.0,4.0,14.0,0.4035,0.4035,,0.0
MAHABUBNAGAR,JADCHERLA,0723009,Chinna Adiryal,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,94.6667,43.6667,4.0,12.3333,0.2943,0.883,0.0,100.0
MAHABUBNAGAR,JADCHERLA,0723009,Chinna Adiryal,Groundnut,,1,0,1,0,0,0,0,0,,37.0,29.0,3.0,11.0,0.6459,0.6459,,0.0
MAHABUBNAGAR,JADCHERLA,0723010,Konded,Cotton,,1,0,1,0,0,0,0,0,,92.0,49.0,2.0,14.0,0.5763,0.5763,,0.0
MAHABUBNAGAR,JADCHERLA,0723013,Ammapalle,Cotton,,6,0,6,0,0,0,0,0,,84.1667,50.0,3.5,13.6667,1.4268,8.561,,0.0
MAHABUBNAGAR,JADCHERLA,0723013,Ammapalle,Groundnut,,1,0,1,0,0,0,0,0,,32.0,45.0,2.0,11.0,0.4288,0.4288,,0.0
MAHABUBNAGAR,JADCHERLA,0723017,Polepalle,Groundnut,,2,0,2,0,0,0,0,0,,28.5,32.5,1.5,15.0,0.4266,0.8533,,0.0
MAHABUBNAGAR,JADCHERLA,0723021,Soudagarpalle,Groundnut,,2,0,2,0,0,0,0,0,,35.5,38.5,1.5,11.0,0.4106,0.8212,,0.0
MAHABUBNAGAR,JADCHERLA,0723021,Soudagarpalle,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,28.3333,33.6667,2.3333,11.6667,0.2123,0.6369,0.0,100.0
MAHABUBNAGAR,JADCHERLA,0723025,Aloor,Groundnut,,1,0,1,0,0,0,0,0,,34.0,42.0,4.0,14.0,0.0485,0.0485,,0.0
MAHABUBNAGAR,JADCHERLA,0723025,Aloor,Paddy,,1,0,1,0,0,0,0,0,,59.0,94.0,3.0,19.0,0.4113,0.4113,,0.0
MAHABUBNAGAR,JADCHERLA,0723026,Burgupalle,Cotton,,2,0,2,0,0,0,0,0,,118.0,50.0,5.5,13.5,0.1486,0.2972,,0.0
MAHABUBNAGAR,JADCHERLA,0723026,Burgupalle,Paddy,,2,0,2,0,0,0,0,0,,95.0,93.5,5.5,17.5,0.6324,1.2647,,0.0
MAHABUBNAGAR,JADCHERLA,0723028,Nagasala,Maize,,2,0,2,0,0,0,0,0,,179.5,49.0,3.5,29.0,0.1968,0.3936,,0.0
MAHABUBNAGAR,JADCHERLA,0723029,Nasrullabad,Cotton,,3,0,3,0,0,0,0,0,,99.3333,52.0,3.3333,13.0,0.9388,2.8165,,0.0
MAHABUBNAGAR,JADCHERLA,0723029,Nasrullabad,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,103.0,40.0,6.0,11.0,1.5409,1.5409,0.0,100.0
MAHABUBNAGAR,KALWAKURTHY,0720001,Velkatta,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,25.0,22.0,2.0,11.0,0.4113,0.4113,0.0,100.0
MAHABUBNAGAR,KALWAKURTHY,0720003,Jeedipalle,Groundnut,Pests,2,2,0,0,0,0,2,2,0.9,29.5,39.0,2.0,13.5,1.8143,3.6286,100.0,100.0
MAHABUBNAGAR,KALWAKURTHY,0720009,Thotapalle,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,35.0,36.5,3.5,13.0,0.3208,0.6416,0.0,100.0
MAHABUBNAGAR,KALWAKURTHY,0720009,Thotapalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,33.0,32.0,3.0,13.0,0.6845,0.6845,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707001,Vinjamur,Groundnut,Diseased,1,1,0,0,0,1,0,1,0.8,32.0,34.0,4.0,13.0,0.4532,0.4532,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707001,Vinjamur,Groundnut,Healthy,23,23,0,23,0,0,0,0,0.0,28.7391,35.3043,2.2174,11.6522,0.2712,6.2375,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707001,Vinjamur,Groundnut,Pests,2,2,0,0,0,0,2,2,0.9,29.5,39.5,1.0,11.5,0.1131,0.2262,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707001,Vinjamur,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,23.0,24.0,4.0,10.0,0.2595,0.2595,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707002,Kushmohmedpalle,Groundnut,Healthy,8,8,0,8,0,0,0,0,0.0,31.25,34.375,2.625,12.25,0.196,1.5681,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707002,Kushmohmedpalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,24.0,26.0,4.0,11.0,0.0928,0.0928,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707003,Yellareddipalle,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,28.0,38.0,1.0,14.0,0.4126,0.4126,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707004,Modipur,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,84.5,55.0,4.5,11.5,0.2857,0.5714,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707004,Modipur,Cotton,Stressed,1,1,0,0,1,0,0,1,0.5,112.0,58.0,5.0,10.0,0.2344,0.2344,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707004,Modipur,Groundnut,Diseased,1,1,0,0,0,1,0,1,0.8,32.0,43.0,2.0,15.0,0.3571,0.3571,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707004,Modipur,Groundnut,Healthy,11,11,0,11,0,0,0,0,0.0,31.0,36.6364,2.7273,12.0909,0.4162,4.5787,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707004,Modipur,Paddy,Healthy,1,1,0,1,0,0,0,0,0.0,87.0,90.0,4.0,20.0,0.2586,0.2586,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707007,Suraram,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,83.0,40.0,5.0,15.0,0.2133,0.2133,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707007,Suraram,Groundnut,Diseased,1,1,0,0,0,1,0,1,0.8,31.0,27.0,3.0,13.0,0.1472,0.1472,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707007,Suraram,Groundnut,Healthy,17,17,0,17,0,0,0,0,0.0,31.0588,31.7647,2.8824,12.2941,0.1746,2.969,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707007,Suraram,Groundnut,Pests,2,2,0,0,0,0,2,2,0.9,29.0,39.5,1.5,10.5,0.2132,0.4264,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707007,Suraram,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,34.0,28.0,2.0,14.0,0.0679,0.0679,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707008,Mallapur,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,28.3333,33.3333,2.3333,11.6667,0.1483,0.4449,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707009,Kothlavad,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,113.0,60.0,3.0,15.0,0.5575,0.5575,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707009,Kothlavad,Groundnut,,1,0,1,0,0,0,0,0,,32.0,35.0,2.0,14.0,0.1009,0.1009,,0.0
MAHABUBNAGAR,KOILKONDA,0707009,Kothlavad,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,31.6667,27.3333,2.3333,12.3333,0.1217,0.3651,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707010,Burgupalle,Cotton,Healthy,3,3,0,3,0,0,0,0,0.0,87.3333,51.3333,3.6667,12.6667,0.5915,1.7744,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707010,Burgupalle,Groundnut,Healthy,5,5,0,5,0,0,0,0,0.0,33.0,36.0,1.6,11.8,0.2063,1.0316,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707010,Burgupalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,36.0,40.0,2.0,12.0,0.2138,0.2138,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707010,Burgupalle,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,40.0,32.0,2.0,15.0,0.2954,0.2954,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707011,Chandraspalle,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,87.0,50.0,3.5,10.0,0.2103,0.4207,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707011,Chandraspalle,Groundnut,Healthy,6,6,0,6,0,0,0,0,0.0,29.5,32.6667,2.6667,12.8333,0.5422,3.2532,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707011,Chandraspalle,Maize,Diseased,1,1,0,0,0,1,0,1,0.8,164.0,47.0,3.0,20.0,0.2648,0.2648,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707012,Thirumalampalle,Cotton,Healthy,2,2,0,2,0,0,0,0,0.0,86.0,51.5,4.5,13.0,0.3845,0.769,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707012,Thirumalampalle,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,32.0,30.5,3.5,13.0,1.3338,2.6676,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707013,Chanmanpalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,78.0,56.0,6.0,14.0,0.1162,0.1162,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707013,Chanmanpalle,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,38.0,37.0,4.0,15.0,0.0971,0.0971,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707014,Kannaipalle,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,40.0,33.0,1.0,11.0,0.1029,0.1029,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707015,Lingupalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,106.0,60.0,2.0,11.0,0.2552,0.2552,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707015,Lingupalle,Groundnut,Diseased,2,2,0,0,0,2,0,2,0.8,28.5,37.5,1.5,12.0,0.1945,0.3891,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707015,Lingupalle,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,30.0,32.5,2.5,13.0,0.6369,1.2738,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707015,Lingupalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,26.0,40.0,2.0,13.0,0.1827,0.1827,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707016,Parpalle,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,26.0,29.0,3.0,13.0,0.3364,0.3364,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707017,Veerampalle,Cotton,Healthy,1,1,0,1,0,0,0,0,0.0,108.0,42.0,6.0,15.0,0.1806,0.1806,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707023,Ankilla,Groundnut,Healthy,5,5,0,5,0,0,0,0,0.0,27.6,34.8,2.6,12.4,0.2381,1.1904,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707028,Koilkonda,Groundnut,Healthy,4,4,0,4,0,0,0,0,0.0,28.75,37.5,1.75,11.75,0.3628,1.4512,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707028,Koilkonda,Groundnut,Stressed,1,1,0,0,1,0,0,1,0.5,33.0,36.0,4.0,12.0,0.5875,0.5875,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707030,Kesavapur,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,21.0,41.0,1.0,12.0,0.2614,0.2614,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707033,Rampur,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,23.0,32.0,2.0,12.0,1.3514,1.3514,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707034,Abhangapatnam,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,26.0,46.5,2.5,12.5,0.3672,0.7343,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707035,Garlapad,Groundnut,Healthy,4,4,0,4,0,0,0,0,0.0,33.25,36.75,3.0,12.0,0.3277,1.3109,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707036,Manikonda,Groundnut,Healthy,12,12,0,12,0,0,0,0,0.0,32.75,33.1667,2.25,12.1667,0.4389,5.2669,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707037,Perkiweedu,Groundnut,Diseased,1,1,0,0,0,1,0,1,0.8,21.0,28.0,3.0,14.0,0.2817,0.2817,100.0,100.0
MAHABUBNAGAR,KOILKONDA,0707037,Perkiweedu,Groundnut,Healthy,4,4,0,4,0,0,0,0,0.0,31.5,37.25,3.25,12.5,0.1,0.3999,0.0,100.0
MAHABUBNAGAR,KOILKONDA,0707037,Perkiweedu,Groundnut,Pests,1,1,0,0,0,0,1,1,0.9,31.0,41.0,2.0,14.0,0.0587,0.0587,100.0,100.0
MAHABUBNAGAR,KOSGI,0703008,Kosgi,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,32.0,32.3333,2.6667,13.6667,0.5237,1.5712,0.0,100.0
MAHABUBNAGAR,KOSGI,0703008,Kosgi,Red Gram,Healthy,1,1,0,1,0,0,0,0,0.0,85.0,26.0,3.0,8.0,1.2238,1.2238,0.0,100.0
MAHABUBNAGAR,KOSGI,0703011,Mushrifa,Red Gram,Healthy,1,1,0,1,0,0,0,0,0.0,97.0,45.0,2.0,9.0,0.2658,0.2658,0.0,100.0
MAHABUBNAGAR,KOSGI,0703015,Kadampalle,Groundnut,Healthy,3,3,0,3,0,0,0,0,0.0,32.3333,32.3333,3.0,13.0,1.0223,3.067,0.0,100.0
MAHABUBNAGAR,KOSGI,0703015,Kadampalle,Red Gram,Stressed,1,1,0,0,1,0,0,1,0.5,104.0,34.0,3.0,9.0,0.9589,0.9589,100.0,100.0
MAHABUBNAGAR,KOSGI,0703017,Sarangaraopalle,Groundnut,,3,0,3,0,0,0,0,0,,25.3333,28.6667,2.0,13.3333,0.5891,1.7672,,0.0
MAHABUBNAGAR,KOSGI,0703018,Bhogaram,Groundnut,Diseased,1,1,0,0,0,1,0,1,0.8,23.0,25.0,4.0,15.0,0.7994,0.7994,100.0,100.0
MAHABUBNAGAR,KOSGI,0703018,Bhogaram,Groundnut,Healthy,1,1,0,1,0,0,0,0,0.0,31.0,33.0,1.0,15.0,1.5421,1.5421,0.0,100.0
MAHABUBNAGAR,KOSGI,0703018,Bhogaram,Groundnut,Pests,2,2,0,0,0,0,2,2,0.9,32.5,34.5,2.5,10.5,0.7763,1.5526,100.0,100.0
MAHABUBNAGAR,KOSGI,0703022,Gundmal,Cotton,,4,0,4,0,0,0,0,0,,87.25,48.5,4.25,12.25,0.3445,1.3779,,0.0
MAHABUBNAGAR,KOSGI,0703022,Gundmal,Groundnut,,6,0,6,0,0,0,0,0,,33.5,38.8333,1.5,14.1667,0.5765,3.4592,,0.0
MAHABUBNAGAR,KOSGI,0703022,Gundmal,Paddy,,2,0,2,0,0,0,0,0,,71.5,90.0,5.0,18.0,0.4254,0.8507,,0.0
MAHABUBNAGAR,KOSGI,0703022,Gundmal,Red Gram,,1,0,1,0,0,0,0,0,,98.0,30.0,3.0,10.0,0.174,0.174,,0.0
MAHABUBNAGAR,MADDUR,0706004,Jadavaraopalle,Cotton,,2,0,2,0,0,0,0,0,,113.5,48.0,2.5,12.5,0.4756,0.9512,,0.0
MAHABUBNAGAR,MADDUR,0706004,Jadavaraopalle,Groundnut,,3,0,3,0,0,0,0,0,,31.0,34.0,1.6667,13.0,0.5102,1.5307,,0.0
MAHABUBNAGAR,MADDUR,0706004,Jadavaraopalle,Red Gram,,1,0,1,0,0,0,0,0,,53.0,32.0,2.0,9.0,0.4819,0.4819,,0.0
MAHABUBNAGAR,MADDUR,0706005,Pallerla,Red Gram,,2,0,2,0,0,0,0,0,,87.0,32.0,3.0,10.0,0.603,1.2061,,0.0
MAHABUBNAGAR,MADDUR,0706007,Damaganpuram,Red Gram,,3,0,3,0,0,0,0,0,,68.6667,30.0,1.3333,10.0,0.2434,0.7302,,0.0
MAHABUBNAGAR,MADDUR,0706008,Kajipuram,Cotton,,1,0,1,0,0,0,0,0,,75.0,47.0,3.0,11.0,0.2284,0.2284,,0.0
MAHABUBNAGAR,MADDUR,0706008,Kajipuram,Paddy,,1,0,1,0,0,0,0,0,,74.0,84.0,3.0,15.0,0.2361,0.2361,,0.0
MAHABUBNAGAR,MADDUR,0706009,Nagireddipalle,Red Gram,,1,0,1,0,0,0,0,0,,58.0,33.0,1.0,10.0,0.6185,0.6185,,0.0
MAHABUBNAGAR,MADDUR,0706010,Chintaldinne,Cotton,,1,0,1,0,0,0,0,0,,114.0,59.0,3.0,13.0,0.4524,0.4524,,0.0
MAHABUBNAGAR,MADDUR,0706011,Dorepalle,Cotton,,1,0,1,0,0,0,0,0,,68.0,43.0,2.0,10.0,0.357,0.357,,0.0
MAHABUBNAGAR,MADDUR,0706011,Dorepalle,Groundnut,,29,0,29,0,0,0,0,0,,29.8621,35.7931,2.2414,12.4138,0.3879,11.2502,,0.0
MAHABUBNAGAR,MADDUR,0706011,Dorepalle,Paddy,,2,0,2,0,0,0,0,0,,78.5,92.5,6.0,16.5,0.2907,0.5814,,0.0
MAHABUBNAGAR,MADDUR,0706011,Dorepalle,Red Gram,,5,0,5,0,0,0,0,0,,64.8,36.6,2.6,8.8,0.2774,1.3872,,0.0
MAHABUBNAGAR,MADDUR,0706012,Maddur,Chillies,,1,0,1,0,0,0,0,0,,57.0,43.0,2.0,9.0,0.4109,0.4109,,0.0
MAHABUBNAGAR,MADDUR,0706012,Maddur,Cotton,,10,0,10,0,0,0,0,0,,85.9,53.1,4.0,12.4,0.3746,3.7457,,0.0
MAHABUBNAGAR,MADDUR,0706012,Maddur,Groundnut,,24,0,24,0,0,0,0,0,,29.8333,38.375,2.6667,12.5417,0.4621,11.0913,,0.0
MAHABUBNAGAR,MADDUR,0706012,Maddur,Red Gram,,8,0,8,0,0,0,0,0,,79.125,32.0,2.625,9.0,0.2995,2.3959,,0.0
MAHABUBNAGAR,MADDUR,0706013,Pedripahad,Groundnut,Healthy,2,2,0,2,0,0,0,0,0.0,34.0,33.5,2.5,13.0,0.9069,1.8138,0.0,100.0
